lat,lon
43.7078523588084,-65.4472598525391
43.7063632689423,-65.443826625
43.7048741420839,-65.4410800429687
43.7038813702937,-65.4376468154297
43.7018957773904,-65.4355868789062
43.6999101187233,-65.4335269423828
43.6989172647284,-65.4300937148437
43.6989172647284,-65.4266604873047
43.6989172647284,-65.4232272597656
43.6974279529095,-65.4204806777344
43.6974279529095,-65.4170474501953
43.6969315074161,-65.4136142226562
43.6954421462747,-65.410867640625
43.6934562738769,-65.4081210585937
43.6934562738769,-65.4046878310547
43.6934562738769,-65.4012546035156
43.6934562738769,-65.3978213759766
43.692959795502,-65.3943881484375
43.6919668264216,-65.3916415664062
43.6904773419749,-65.388894984375
43.6884913051703,-65.3854617568359
43.6879947856938,-65.3820285292969
43.6879947856938,-65.3785953017578
43.6879947856938,-65.3751620742187
43.6884913051703,-65.3717288466797
43.6884913051703,-65.3682956191406
43.6870017344103,-65.3662356826172
43.6865052026034,-65.3628024550781
43.6865052026034,-65.3593692275391
43.6879947856938,-65.3566226455078
43.6894843317929,-65.3531894179687
43.6889878205367,-65.3504428359375
43.6874982621071,-65.3476962539062
43.6855121266591,-65.3442630263672
43.6830293648712,-65.3422030898437
43.6805465003306,-65.3422030898437
43.6780635330377,-65.3428897353516
43.6755804629928,-65.3428897353516
43.6740905716451,-65.3401431533203
43.6740905716451,-65.3367099257812
43.6750838366536,-65.3332766982422
43.6750838366536,-65.3298434707031
43.6755804629928,-65.3264102431641
43.6730972901964,-65.3250369521484
43.6706140146489,-65.3243503066406
43.6681306363507,-65.3250369521484
43.6656471553022,-65.3257235976562
43.6636602964834,-65.3277835341797
43.6611766304855,-65.3284701796875
43.6586928617384,-65.3277835341797
43.6562089902426,-65.3270968886719
43.6542218190672,-65.3257235976562
43.6517377626247,-65.3257235976562
43.6497504434926,-65.3270968886719
43.6472662021049,-65.3277835341797
43.6447818579705,-65.3298434707031
43.6422974110897,-65.3312167617187
43.640309779608,-65.33396334375
43.6378251477848,-65.33396334375
43.6353404132165,-65.3325900527344
43.6333525515856,-65.3319034072266
43.6313646241982,-65.33396334375
43.630867632077,-65.3373965712891
43.6298736355052,-65.3408297988281
43.6273885721552,-65.3415164443359
43.6249034060618,-65.3428897353516
43.6224181372255,-65.3442630263672
43.6199327656466,-65.3442630263672
43.6174472913256,-65.3442630263672
43.6149617142629,-65.3428897353516
43.6124760344591,-65.3415164443359
43.6119788861694,-65.3380832167969
43.6104874166426,-65.3346499892578
43.6089959101292,-65.3319034072266
43.6089959101292,-65.3284701796875
43.6089959101292,-65.3250369521484
43.6075043666293,-65.3216037246094
43.6050183786043,-65.3216037246094
43.6030295142119,-65.3236636611328
43.6020350573582,-65.3264102431641
43.6025322878398,-65.3298434707031
43.6025322878398,-65.3332766982422
43.6015378227671,-65.3367099257812
43.6000460943363,-65.3394565078125
43.5980570655616,-65.3422030898437
43.5965652508305,-65.3456363173828
43.5965652508305,-65.3490695449219
43.597062526517,-65.3525027724609
43.5985543289196,-65.355936
43.6005433412561,-65.3579959365234
43.6010405840664,-65.3614291640625
43.5995488433069,-65.3641757460937
43.597062526517,-65.3648623916016
43.594576106989,-65.3655490371094
43.5920895847234,-65.3648623916016
43.5905976220501,-65.3614291640625
43.5881109354051,-65.3586825820312
43.5871162319808,-65.3552493544922
43.5871162319808,-65.3518161269531
43.5856241460235,-65.3490695449219
43.5836346405483,-65.3476962539062
43.5811476662421,-65.3470096083984
43.5786605892006,-65.3476962539062
43.5776657296182,-65.3504428359375
43.5776657296182,-65.3538760634766
43.5776657296182,-65.3573092910156
43.577168293663,-65.3607425185547
43.5766708535983,-65.3641757460937
43.5751785087481,-65.366922328125
43.5741835916344,-65.3703555556641
43.5726911851437,-65.3737887832031
43.5707012522918,-65.3765353652344
43.5687112536906,-65.3785953017578
43.5672187115917,-65.3820285292969
43.567716229734,-65.3854617568359
43.567716229734,-65.388894984375
43.5667211893401,-65.3923282119141
